324-00070	2017/06/07	2
324-00070	2017/06/08	2
324-00070	2017/06/09	4
324-00070	2017/06/10	1
324-00070	2017/06/12	3
324-00070	2017/06/13	4
324-00070	2017/06/14	3
324-00070	2017/06/15	6
324-00070	2017/06/16	1
324-00070	2017/06/17	1
324-00070	2017/06/19	1
324-00070	2017/06/20	2
324-00070	2017/06/21	2
324-00070	2017/06/22	3
324-00070	2017/06/24	1
324-00070	2017/06/26	3
324-00070	2017/06/27	1
324-00070	2017/06/28	2
324-00070	2017/06/29	2
324-00070	2017/07/01	1
324-00070	2017/07/03	3
324-00070	2017/07/05	3
324-00070	2017/07/06	4
324-00070	2017/07/07	3
324-00070	2017/07/08	3
324-00070	2017/07/10	2
324-00070	2017/07/12	2
324-00070	2017/07/13	1
324-00070	2017/07/14	2
324-00070	2017/07/18	2
324-00070	2017/07/19	1
324-00070	2017/07/20	1
324-00070	2017/07/21	1
324-00070	2017/07/22	1
324-00070	2017/07/23	6
324-00070	2017/07/24	2
324-00070	2017/07/25	3
324-00070	2017/07/26	5
324-00070	2017/07/27	2
324-00070	2017/07/28	4
324-00070	2017/07/31	2
324-00070	2017/08/01	6
324-00070	2017/08/02	3
324-00070	2017/08/03	1
324-00070	2017/08/04	2
324-00070	2017/08/05	1
324-00070	2017/08/07	2
324-00070	2017/08/09	2
324-00070	2017/08/10	2
324-00070	2017/08/11	4
324-00070	2017/08/14	2
324-00070	2017/08/15	2
324-00070	2017/08/16	5
324-00070	2017/08/17	1
324-00070	2017/08/18	2
324-00070	2017/08/21	2
324-00070	2017/08/22	1
324-00070	2017/08/23	3
324-00070	2017/08/24	5
324-00070	2017/08/25	1
324-00070	2017/08/26	5
324-00070	2017/08/28	1
324-00070	2017/08/29	3
324-00070	2017/08/30	4
324-00070	2017/08/31	3
324-00070	2017/09/01	1
324-00070	2017/09/04	1
324-00070	2017/09/05	5
324-00070	2017/09/06	2
324-00070	2017/09/07	2
324-00070	2017/09/09	10
324-00070	2017/09/11	2
324-00070	2017/09/12	6
324-00070	2017/09/13	3
324-00070	2017/09/14	2
324-00070	2017/09/15	1
324-00070	2017/09/16	1
324-00070	2017/09/18	2
324-00070	2017/09/19	1
324-00070	2017/09/21	3
324-00070	2017/09/22	4
324-00070	2017/09/26	1
324-00070	2017/09/27	5
324-00070	2017/09/28	3
324-00070	2017/09/29	3
324-00070	2017/09/30	4
324-00070	2017/10/02	6
324-00070	2017/10/03	2
324-00070	2017/10/04	4
324-00070	2017/10/05	3
324-00070	2017/10/06	1
324-00070	2017/10/07	2
324-00070	2017/10/09	2
324-00070	2017/10/10	4
324-00070	2017/10/11	4
324-00070	2017/10/12	1
324-00070	2017/10/13	2
324-00070	2017/10/16	4
324-00070	2017/10/17	3
324-00070	2017/10/18	2
324-00070	2017/10/19	2
324-00070	2017/10/20	1
324-00070	2017/10/23	4
324-00070	2017/10/24	2
324-00070	2017/10/25	1
324-00070	2017/10/26	6
324-00070	2017/10/27	4
324-00070	2017/11/01	4
324-00070	2017/11/02	4
324-00070	2017/11/03	5
324-00070	2017/11/06	5
324-00070	2017/11/08	3
324-00070	2017/11/09	6
324-00070	2017/11/10	3
324-00070	2017/11/11	1
324-00070	2017/11/13	1
324-00070	2017/11/15	1
324-00070	2017/11/18	3
324-00070	2017/11/20	2
324-00070	2017/11/21	4
324-00070	2017/11/22	2
324-00070	2017/11/25	1
324-00070	2017/11/26	1
324-00070	2017/11/27	2
324-00070	2017/11/28	3
324-00070	2017/11/29	4
324-00070	2017/11/30	1
324-00070	2017/12/01	1
324-00070	2017/12/02	3
324-00070	2017/12/03	1
324-00070	2017/12/04	2
324-00070	2017/12/05	2
324-00070	2017/12/06	6
324-00070	2017/12/07	3
324-00070	2017/12/08	3
324-00070	2017/12/11	3
324-00070	2017/12/12	4
324-00070	2017/12/13	1
324-00070	2017/12/14	3
324-00070	2017/12/15	2
324-00070	2017/12/16	2
324-00070	2017/12/18	2
324-00070	2017/12/19	3
324-00070	2017/12/20	3
324-00070	2017/12/21	7
324-00070	2017/12/22	3
324-00070	2017/12/27	2
324-00070	2017/12/28	5
324-00070	2017/12/29	2
324-00070	2017/12/30	2
324-00070	2018/01/02	1
324-00070	2018/01/03	4
324-00070	2018/01/04	2
324-00070	2018/01/05	1
324-00070	2018/01/08	4
324-00070	2018/01/09	2
324-00070	2018/01/10	3
324-00070	2018/01/11	3
324-00070	2018/01/12	3
324-00070	2018/01/13	2
324-00070	2018/01/15	1
324-00070	2018/01/17	2
324-00070	2018/01/18	4
324-00070	2018/01/19	4
324-00070	2018/01/20	4
324-00070	2018/01/22	4
324-00070	2018/01/23	5
324-00070	2018/01/24	3
324-00070	2018/01/25	3
324-00070	2018/01/26	2
324-00070	2018/01/29	2
324-00070	2018/01/31	5
324-00070	2018/02/01	5
324-00070	2018/02/02	1
324-00070	2018/02/03	2
324-00070	2018/02/06	2
324-00070	2018/02/08	2
324-00070	2018/02/09	1
324-00070	2018/02/10	3
324-00070	2018/02/12	7
324-00070	2018/02/13	1
324-00070	2018/02/14	2
324-00070	2018/02/15	3
324-00070	2018/02/16	1
324-00070	2018/02/17	5
324-00070	2018/02/19	4
324-00070	2018/02/20	2
324-00070	2018/02/22	6
324-00070	2018/02/23	2
324-00070	2018/02/24	1
324-00070	2018/02/26	1
324-00070	2018/02/27	2
324-00070	2018/02/28	2
324-00070	2018/03/01	1
324-00070	2018/03/02	1
324-00070	2018/03/03	2
324-00070	2018/03/05	3
324-00070	2018/03/06	1
324-00070	2018/03/07	3
324-00070	2018/03/08	3
324-00070	2018/03/09	2
324-00070	2018/03/10	2
324-00070	2018/03/12	5
324-00070	2018/03/13	1
324-00070	2018/03/15	4
324-00070	2018/03/16	2
324-00070	2018/03/17	3
324-00070	2018/03/20	1
324-00070	2018/03/21	1
324-00070	2018/03/22	2
324-00070	2018/03/23	1
324-00070	2018/03/24	2
324-00070	2018/03/26	3
324-00070	2018/03/27	1
324-00070	2018/03/28	2
324-00070	2018/03/31	4
324-00070	2018/04/03	2
324-00070	2018/04/04	2
324-00070	2018/04/05	2
324-00070	2018/04/06	3
324-00070	2018/04/07	2
324-00070	2018/04/09	3
324-00070	2018/04/10	2
324-00070	2018/04/11	2
324-00070	2018/04/12	2
324-00070	2018/04/13	3
324-00070	2018/04/14	6
324-00070	2018/04/27	1
324-00070	2018/04/28	1
324-00070	2018/05/11	2
324-00070	2018/05/15	1
324-00070	2018/05/16	1
324-00070	2018/05/17	1
324-00070	2018/05/19	4
324-00070	2018/05/21	3
324-00070	2018/05/23	3
324-00070	2018/05/24	1
324-00070	2018/05/25	1
324-00070	2018/05/26	4
324-00070	2018/05/29	1
324-00070	2018/06/01	1
324-00070	2018/06/06	1
324-00070	2018/06/07	1
324-00070	2018/06/08	2
324-00070	2018/06/09	2
324-00070	2018/06/16	8
324-00070	2018/06/18	4
324-00070	2018/06/19	2
324-00070	2018/06/20	4
324-00070	2018/06/21	2
324-00070	2018/06/22	1
324-00070	2018/06/23	4
324-00070	2018/06/25	2
324-00070	2018/06/26	2
324-00070	2018/06/27	3
324-00070	2018/06/28	1
324-00070	2018/06/29	2
324-00070	2018/06/30	13
324-00070	2018/07/02	1
324-00070	2018/07/03	1
324-00070	2018/07/05	2
324-00070	2018/07/06	4
324-00070	2018/07/07	1
324-00070	2018/07/09	3
324-00070	2018/07/10	7
324-00070	2018/07/11	2
324-00070	2018/07/12	3
324-00070	2018/07/13	1
324-00070	2018/07/14	6
324-00070	2018/07/16	4
324-00070	2018/07/17	3
324-00070	2018/07/18	2
324-00070	2018/07/19	1
324-00070	2018/07/20	3
324-00070	2018/07/23	2
324-00070	2018/07/24	3
324-00070	2018/07/25	1
324-00070	2018/07/26	3
324-00070	2018/07/27	5
324-00070	2018/07/28	5
324-00070	2018/07/30	2
324-00070	2018/07/31	1
324-00070	2018/08/01	5
324-00070	2018/08/02	2
324-00070	2018/08/03	4
324-00070	2018/08/04	3
324-00070	2018/08/06	10
324-00070	2018/08/07	4
324-00070	2018/08/08	5
324-00070	2018/08/09	4
324-00070	2018/08/10	4
324-00070	2018/08/11	3
324-00070	2018/08/13	1
324-00070	2018/08/15	3
324-00070	2018/08/16	2
324-00070	2018/08/17	1
324-00070	2018/08/18	1
324-00070	2018/08/19	3
324-00070	2018/08/20	4
324-00070	2018/08/21	1
324-00070	2018/08/23	3
324-00070	2018/08/24	3
324-00070	2018/08/25	5
324-00070	2018/08/27	1
324-00070	2018/08/28	1
324-00070	2018/08/30	5
324-00070	2018/09/01	2
324-00070	2018/09/03	5
324-00070	2018/09/05	1
324-00070	2018/09/07	3
324-00070	2018/09/08	1
324-00070	2018/09/10	1
324-00070	2018/09/11	2
324-00070	2018/09/12	2
324-00070	2018/09/13	1
324-00070	2018/09/14	1
324-00070	2018/09/15	3
324-00070	2018/09/17	3
324-00070	2018/09/18	1
324-00070	2018/09/19	2
324-00070	2018/09/20	1
324-00070	2018/09/21	3
324-00070	2018/09/22	1
324-00070	2018/09/24	2
324-00070	2018/09/25	1
324-00070	2018/09/26	3
324-00070	2018/09/27	3
324-00070	2018/09/28	1
324-00070	2018/10/04	2
324-00070	2018/10/05	2
324-00070	2018/10/06	2
324-00070	2018/10/09	1
324-00070	2018/10/10	1
324-00070	2018/10/11	9
324-00070	2018/10/13	1
324-00070	2018/10/15	4
324-00070	2018/10/16	1
324-00070	2018/10/18	4
324-00070	2018/10/19	2
324-00070	2018/10/20	3
324-00070	2018/10/22	1
324-00070	2018/10/23	1
324-00070	2018/10/24	2
324-00070	2018/10/25	3
324-00070	2018/10/26	1
324-00070	2018/10/29	1
324-00070	2018/10/30	1
324-00070	2018/11/01	1
324-00070	2018/11/02	1
324-00070	2018/11/06	2
324-00070	2018/11/07	4
324-00070	2018/11/08	2
324-00070	2018/11/10	1
324-00070	2018/11/12	2
324-00070	2018/11/13	1
324-00070	2018/11/15	2
324-00070	2018/11/16	5
324-00070	2018/11/17	1
324-00070	2018/11/26	2
324-00070	2018/11/27	3
324-00070	2018/11/28	2
324-00070	2018/11/29	1
324-00070	2018/11/30	2
324-00070	2018/12/01	4
324-00070	2018/12/03	5
324-00070	2018/12/04	1
324-00070	2018/12/05	5
324-00070	2018/12/06	1
324-00070	2018/12/07	1
324-00070	2018/12/08	4
324-00070	2018/12/10	2
324-00070	2018/12/11	2
324-00070	2018/12/12	7
324-00070	2018/12/13	7
324-00070	2018/12/14	4
324-00070	2018/12/15	3
324-00070	2018/12/17	3
324-00070	2018/12/18	4
324-00070	2018/12/19	4
324-00070	2018/12/20	1
324-00070	2018/12/22	1
324-00070	2018/12/26	3
324-00070	2018/12/27	2
324-00070	2018/12/29	4
324-00070	2018/12/31	3
324-00070	2019/01/03	5
324-00070	2019/01/04	2
324-00070	2019/01/05	1
324-00070	2019/01/07	6
324-00070	2019/01/08	4
324-00070	2019/01/09	6
324-00070	2019/01/10	3
324-00070	2019/01/12	6
324-00070	2019/01/14	2
324-00070	2019/01/15	1
324-00070	2019/01/16	2
324-00070	2019/01/17	1
324-00070	2019/01/18	3
324-00070	2019/01/19	1
324-00070	2019/01/22	2
324-00070	2019/01/23	5
324-00070	2019/01/25	3
324-00070	2019/01/26	3
324-00070	2019/01/28	1
324-00070	2019/01/29	1
324-00070	2019/01/30	2
324-00070	2019/01/31	2
324-00070	2019/02/01	2
324-00070	2019/02/02	4
324-00070	2019/02/03	4
324-00070	2019/02/04	9
324-00070	2019/02/05	1
324-00070	2019/02/06	3
324-00070	2019/02/07	5
324-00070	2019/02/08	1
324-00070	2019/02/09	3
324-00070	2019/02/11	4
324-00070	2019/02/13	3
324-00070	2019/02/14	2
324-00070	2019/02/18	1
324-00070	2019/02/19	5
324-00070	2019/02/20	2
324-00070	2019/02/21	4
324-00070	2019/02/22	2
324-00070	2019/02/25	1
324-00070	2019/02/26	2
324-00070	2019/03/01	8
324-00070	2019/03/02	5
324-00070	2019/03/04	6
324-00070	2019/03/05	1
324-00070	2019/03/06	2
324-00070	2019/03/07	2
324-00070	2019/03/08	1
324-00070	2019/03/09	1
324-00070	2019/03/11	2
324-00070	2019/03/12	1
324-00070	2019/03/13	4
324-00070	2019/03/15	1
324-00070	2019/03/16	3
324-00070	2019/03/20	1
324-00070	2019/03/21	1
324-00070	2019/03/22	4
324-00070	2019/03/23	2
324-00070	2019/03/25	3
324-00070	2019/03/27	1
324-00070	2019/03/29	1
324-00070	2019/03/30	2
324-00070	2019/04/01	3
324-00070	2019/04/08	1
324-00070	2019/04/09	3
324-00070	2019/04/10	1
324-00070	2019/04/15	1
324-00070	2019/04/17	4
324-00070	2019/04/18	1
324-00070	2019/04/19	1
324-00070	2019/04/23	1
324-00070	2019/04/25	1
324-00070	2019/04/26	1
324-00070	2019/04/27	2
324-00070	2019/04/29	1
324-00070	2019/04/30	7
324-00070	2019/05/01	1
324-00070	2019/05/02	2
324-00070	2019/05/03	3
324-00070	2019/05/04	5
324-00070	2019/05/06	2
324-00070	2019/05/08	1
324-00070	2019/05/11	4
324-00070	2019/05/14	2
324-00070	2019/05/16	1
324-00070	2019/05/17	1
324-00070	2019/05/18	1
324-00070	2019/05/20	1
324-00070	2019/05/22	1
324-00070	2019/05/23	2
324-00070	2019/05/25	1
324-00070	2019/05/28	3
324-00070	2019/05/29	2
324-00070	2019/05/30	2
324-00070	2019/05/31	2
324-00070	2019/06/03	2
324-00070	2019/06/05	1
324-00070	2019/06/07	1
324-00070	2019/06/08	4
324-00070	2019/06/11	2
324-00070	2019/06/12	4
324-00070	2019/06/13	2
324-00070	2019/06/15	4
324-00070	2019/06/17	1
324-00070	2019/06/19	1
324-00070	2019/06/20	3
324-00070	2019/06/21	1
324-00070	2019/06/24	1
324-00070	2019/06/25	3
324-00070	2019/06/28	3
324-00070	2019/07/01	3
324-00070	2019/07/02	4
324-00070	2019/07/03	1
324-00070	2019/07/05	1
324-00070	2019/07/08	2
324-00070	2019/07/09	2
324-00070	2019/07/10	2
324-00070	2019/07/11	2
324-00070	2019/07/12	4
324-00070	2019/07/13	3
324-00070	2019/07/15	2
324-00070	2019/07/16	3
324-00070	2019/07/17	3
324-00070	2019/07/18	1
324-00070	2019/07/19	1
324-00070	2019/07/20	4
324-00070	2019/07/22	1
324-00070	2019/07/23	1
324-00070	2019/07/24	1
324-00070	2019/07/25	4
324-00070	2019/07/26	1
324-00070	2019/07/27	2
324-00070	2019/07/29	7
324-00070	2019/07/30	1
324-00070	2019/07/31	1
324-00070	2019/08/01	4
324-00070	2019/08/05	2
324-00070	2019/08/06	2
324-00070	2019/08/07	3
324-00070	2019/08/08	3
324-00070	2019/08/13	1
324-00070	2019/08/15	4
324-00070	2019/08/16	1
324-00070	2019/08/17	4
324-00070	2019/08/19	1
324-00070	2019/08/20	1
324-00070	2019/08/21	2
324-00070	2019/08/22	1
324-00070	2019/08/24	1
324-00070	2019/08/26	2
324-00070	2019/08/29	1
324-00070	2019/08/30	1
324-00070	2019/09/03	2
324-00070	2019/09/04	1
324-00070	2019/09/06	4
324-00070	2019/09/07	4
324-00070	2019/09/09	1
324-00070	2019/09/10	3
324-00070	2019/09/11	1
324-00070	2019/09/12	1
324-00070	2019/09/13	2
324-00070	2019/09/14	3
324-00070	2019/09/17	1
324-00070	2019/09/18	3
324-00070	2019/09/20	4
324-00070	2019/09/21	1
324-00070	2019/09/22	1
324-00070	2019/09/23	1
324-00070	2019/09/25	3
324-00070	2019/09/27	1
324-00070	2019/10/01	3
324-00070	2019/10/03	2
324-00070	2019/10/04	3
324-00070	2019/10/05	4
324-00070	2019/10/07	4
324-00070	2019/10/08	3
324-00070	2019/10/09	5
324-00070	2019/10/10	1
324-00070	2019/10/11	2
324-00070	2019/10/16	1
324-00070	2019/10/18	4
324-00070	2019/10/19	5
324-00070	2019/10/21	1
324-00070	2019/10/22	8
324-00070	2019/10/23	3
324-00070	2019/10/25	1
324-00070	2019/10/28	4
324-00070	2019/10/29	2
324-00070	2019/10/30	7
324-00070	2019/10/31	3
324-00070	2019/11/01	6
324-00070	2019/11/02	2
324-00070	2019/11/05	3
324-00070	2019/11/06	2
324-00070	2019/11/07	3
324-00070	2019/11/09	1
324-00070	2019/11/11	1
324-00070	2019/11/12	2
324-00070	2019/11/14	3
324-00070	2019/11/16	3
324-00070	2019/11/18	3
324-00070	2019/11/20	3
324-00070	2019/11/21	2
324-00070	2019/11/22	2
324-00070	2019/11/23	3
324-00070	2019/11/25	1
324-00070	2019/11/27	1
324-00070	2019/11/30	1
324-00070	2019/12/04	1
324-00070	2019/12/09	6
324-00070	2019/12/11	1
324-00070	2019/12/12	3
324-00070	2019/12/13	4
324-00070	2019/12/17	2
324-00070	2019/12/18	1
324-00070	2019/12/19	4
324-00070	2019/12/20	3
324-00070	2019/12/23	2
324-00070	2019/12/24	2
324-00070	2019/12/27	1
324-00070	2019/12/31	1
324-00070	2020/01/02	3
324-00070	2020/01/03	2
324-00070	2020/01/04	2
324-00070	2020/01/06	2
324-00070	2020/01/07	4
324-00070	2020/01/08	1
324-00070	2020/01/09	1
324-00070	2020/01/11	2
324-00070	2020/01/13	1
324-00070	2020/01/14	1
324-00070	2020/01/15	4
324-00070	2020/01/16	1
324-00070	2020/01/17	1
324-00070	2020/01/20	3
324-00070	2020/01/21	2
324-00070	2020/01/22	1
324-00070	2020/01/23	1
324-00070	2020/01/25	2
324-00070	2020/01/28	1
324-00070	2020/01/29	3
324-00070	2020/01/30	3
324-00070	2020/01/31	2
324-00070	2020/02/01	2
324-00070	2020/02/03	2
324-00070	2020/02/04	2
324-00070	2020/02/05	3
324-00070	2020/02/06	2
324-00070	2020/02/07	5
324-00070	2020/02/08	4
324-00070	2020/02/11	2
324-00070	2020/02/14	3
324-00070	2020/02/17	2
324-00070	2020/02/18	2
324-00070	2020/02/19	6
324-00070	2020/02/22	2
324-00070	2020/02/24	4
324-00070	2020/02/25	3
324-00070	2020/02/26	1
324-00070	2020/02/27	2
324-00070	2020/03/02	5
324-00070	2020/03/03	4
324-00070	2020/03/05	1
324-00070	2020/03/06	4
324-00070	2020/03/07	3
324-00070	2020/03/10	7
324-00070	2020/03/11	5
324-00070	2020/03/12	3
324-00070	2020/03/13	1
324-00070	2020/03/14	4
324-00070	2020/03/16	5
324-00070	2020/03/17	2
324-00070	2020/03/18	1
324-00070	2020/03/19	3
324-00070	2020/03/23	1
324-00070	2020/03/27	2
324-00070	2020/03/31	4
324-00070	2020/04/01	1
324-00070	2020/04/02	4
324-00070	2020/04/03	2
324-00070	2020/04/06	1
324-00070	2020/04/08	2
324-00070	2020/04/09	1
324-00070	2020/04/13	1
324-00070	2020/04/14	2
324-00070	2020/04/15	1
324-00070	2020/04/16	1
324-00070	2020/04/17	1
324-00070	2020/04/18	1
324-00070	2020/04/21	1
324-00070	2020/04/22	3
324-00070	2020/04/23	1
324-00070	2020/04/24	1
324-00070	2020/04/28	2
324-00070	2020/04/29	1
324-00070	2020/04/30	1
324-00070	2020/05/01	1
324-00070	2020/05/04	4
324-00070	2020/05/07	1
324-00070	2020/05/11	3
324-00070	2020/05/12	1
324-00070	2020/05/20	1
324-00070	2020/05/21	1
324-00070	2020/05/26	1
324-00070	2020/05/27	3
324-00070	2020/06/01	1
324-00070	2020/06/02	1
324-00070	2020/06/09	2
324-00070	2020/06/11	1
324-00070	2020/06/16	1
324-00070	2020/06/18	1
324-00070	2020/06/20	3
324-00070	2020/06/29	1
324-00070	2020/07/01	1
324-00070	2020/07/06	3
324-00070	2020/07/10	1
324-00070	2020/07/11	2
324-00070	2020/07/15	1
324-00070	2020/07/16	4
324-00070	2020/07/20	2
324-00070	2020/07/22	2
324-00070	2020/07/24	1
324-00070	2020/07/27	1
324-00070	2020/07/29	6
324-00070	2020/07/30	1
324-00070	2020/08/03	1
324-00070	2020/08/04	6
324-00070	2020/08/05	1
324-00070	2020/08/06	1
324-00070	2020/08/07	4
324-00070	2020/08/08	2
324-00070	2020/08/11	3
324-00070	2020/08/12	3
324-00070	2020/08/13	2
324-00070	2020/08/15	1
324-00070	2020/08/17	2
324-00070	2020/08/18	1
324-00070	2020/08/19	1
324-00070	2020/08/20	2
324-00070	2020/08/22	2
324-00070	2020/08/24	1
324-00070	2020/08/25	1
324-00070	2020/08/26	1
324-00070	2020/08/27	1
324-00070	2020/08/28	2
324-00070	2020/08/29	3
324-00070	2020/08/31	2
324-00070	2020/09/03	3
324-00070	2020/09/04	1
324-00070	2020/09/05	1
324-00070	2020/09/08	1
324-00070	2020/09/09	1
324-00070	2020/09/10	1
324-00070	2020/09/11	1
324-00070	2020/09/12	3
324-00070	2020/09/14	2
324-00070	2020/09/15	2
324-00070	2020/09/16	1
324-00070	2020/09/17	2
324-00070	2020/09/19	1
324-00070	2020/09/28	2
324-00070	2020/09/29	1
324-00070	2020/09/30	3
324-00070	2020/10/01	1
324-00070	2020/10/02	1
324-00070	2020/10/06	4
324-00070	2020/10/07	2
324-00070	2020/10/08	1
324-00070	2020/10/09	2
324-00070	2020/10/14	3
324-00070	2020/10/16	1
324-00070	2020/10/17	2
324-00070	2020/10/19	1
324-00070	2020/10/20	1
324-00070	2020/10/21	1
324-00070	2020/10/23	2
324-00070	2020/10/26	2
324-00070	2020/10/27	2
324-00070	2020/10/28	2
324-00070	2020/11/02	1
324-00070	2020/11/04	2
324-00070	2020/11/06	5
324-00070	2020/11/07	2
324-00070	2020/11/10	1
324-00070	2020/11/14	3
324-00070	2020/11/18	3
324-00070	2020/11/19	1
324-00070	2020/11/20	1
324-00070	2020/11/28	2
324-00070	2020/12/02	2
324-00070	2020/12/04	1
324-00070	2020/12/05	2
324-00070	2020/12/07	2
324-00070	2020/12/10	1
324-00070	2020/12/11	2
324-00070	2020/12/16	1
324-00070	2020/12/18	1
324-00070	2020/12/19	4
324-00070	2020/12/21	1
324-00070	2020/12/24	1
324-00070	2020/12/26	2
324-00070	2020/12/29	1
324-00070	2020/12/31	3
324-00070	2021/01/04	1
324-00070	2021/01/06	3
324-00070	2021/01/08	1
324-00070	2021/01/13	1
324-00070	2021/01/14	2
324-00070	2021/01/19	1
324-00070	2021/01/20	1
324-00070	2021/01/30	2
324-00070	2021/02/01	1
324-00070	2021/02/03	1
324-00070	2021/02/05	3
324-00070	2021/02/08	2
324-00070	2021/02/09	2
324-00070	2021/02/11	3
324-00070	2021/02/12	3
324-00070	2021/02/13	2
324-00070	2021/02/17	1
324-00070	2021/02/20	2
324-00070	2021/02/26	3
324-00070	2021/02/27	2
324-00070	2021/03/02	1
324-00070	2021/03/03	2
324-00070	2021/03/04	1
324-00070	2021/03/08	1
324-00070	2021/03/10	2
324-00070	2021/03/11	1
324-00070	2021/03/12	1
324-00070	2021/03/13	2
324-00070	2021/03/16	2
324-00070	2021/03/17	3
324-00070	2021/03/18	2
324-00070	2021/03/20	5
324-00070	2021/03/22	1
324-00070	2021/03/23	2
324-00070	2021/03/24	3
324-00070	2021/03/25	1
324-00070	2021/03/26	1
324-00070	2021/03/27	2
324-00070	2021/03/29	1
324-00070	2021/03/30	1
324-00070	2021/03/31	1
324-00070	2021/04/01	4
324-00070	2021/04/03	4
324-00070	2021/04/05	1
324-00070	2021/04/07	2
324-00070	2021/04/08	1
324-00070	2021/04/09	3
324-00070	2021/04/10	1
324-00070	2021/04/13	1
324-00070	2021/04/14	1
324-00070	2021/04/15	2
324-00070	2021/04/16	1
324-00070	2021/04/17	1
324-00070	2021/04/20	1
324-00070	2021/04/23	1
324-00070	2021/04/24	1
324-00070	2021/04/28	1
324-00070	2021/05/05	1
324-00070	2021/05/12	1
324-00070	2021/05/13	2
324-00070	2021/05/14	1
324-00070	2021/05/17	1
324-00070	2021/05/18	2
324-00070	2021/05/19	2
324-00070	2021/05/20	3
324-00070	2021/05/21	1
324-00070	2021/05/24	2
324-00070	2021/05/25	2
324-00070	2021/05/27	1
324-00070	2021/05/28	2
324-00070	2021/05/29	2
324-00070	2021/06/01	1
324-00070	2021/06/02	3
324-00070	2021/06/03	2
324-00070	2021/06/04	1
324-00070	2021/06/05	1
324-00070	2021/06/07	2
324-00070	2021/06/08	2
324-00070	2021/06/09	2
324-00070	2021/06/10	1
324-00070	2021/06/11	2
324-00070	2021/06/14	2
324-00070	2021/06/16	2
324-00070	2021/06/18	1
324-00070	2021/06/21	2
324-00070	2021/06/23	2
324-00070	2021/06/24	2
324-00070	2021/06/26	1
324-00070	2021/06/28	2
324-00070	2021/06/29	1
324-00070	2021/06/30	1
324-00070	2021/07/01	1
324-00070	2021/07/02	1
324-00070	2021/07/03	2
324-00070	2021/07/05	1
324-00070	2021/07/08	2
324-00070	2021/07/10	1
324-00070	2021/07/11	1
324-00070	2021/07/12	6
324-00070	2021/07/13	1
324-00070	2021/07/14	2
324-00070	2021/07/15	1
324-00070	2021/07/16	3
324-00070	2021/07/19	3
324-00070	2021/07/20	2
324-00070	2021/07/22	1
324-00070	2021/07/23	3
324-00070	2021/07/28	2
324-00070	2021/07/29	2
324-00070	2021/07/31	2
324-00070	2021/08/02	3
324-00070	2021/08/06	1
324-00070	2021/08/09	1
324-00070	2021/08/10	4
324-00070	2021/08/11	1
324-00070	2021/08/12	1
324-00070	2021/08/13	2
324-00070	2021/08/14	5
324-00070	2021/08/17	2
324-00070	2021/08/18	2
324-00070	2021/08/26	2
324-00070	2021/08/27	1
324-00070	2021/08/28	1
324-00070	2021/09/03	2
324-00070	2021/09/04	3
324-00070	2021/09/07	5
324-00070	2021/09/08	2
324-00070	2021/09/10	1
324-00070	2021/09/11	4
324-00070	2021/09/13	1
324-00070	2021/09/14	1
324-00070	2021/09/15	2
324-00070	2021/09/18	1
324-00070	2021/09/20	1
324-00070	2021/09/22	1
324-00070	2021/09/24	1
324-00070	2021/09/27	1
324-00070	2021/10/02	3
324-00070	2021/10/04	2
324-00070	2021/10/07	1
324-00070	2021/10/08	1
324-00070	2021/10/09	1
324-00070	2021/10/11	1
324-00070	2021/10/13	3
324-00070	2021/10/16	1
324-00070	2021/10/25	2
324-00070	2021/10/26	1
324-00070	2021/10/27	1
324-00070	2021/10/28	2
324-00070	2021/10/29	2
324-00070	2021/10/30	2
324-00070	2021/11/01	2
324-00070	2021/11/04	1
324-00070	2021/11/06	1
324-00070	2021/11/08	3
324-00070	2021/11/09	2
324-00070	2021/11/10	1
324-00070	2021/11/11	2
324-00070	2021/11/12	1
324-00070	2021/11/13	2
324-00070	2021/11/15	1
324-00070	2021/11/16	3
324-00070	2021/11/18	1
324-00070	2021/11/24	1
324-00070	2021/11/27	2
324-00070	2021/12/01	4
324-00070	2021/12/02	1
324-00070	2021/12/03	4
324-00070	2021/12/04	3
324-00070	2021/12/06	1
324-00070	2021/12/07	1
324-00070	2021/12/08	2
324-00070	2021/12/09	4
324-00070	2021/12/10	3
324-00070	2021/12/11	2
324-00070	2021/12/13	2
324-00070	2021/12/15	1
324-00070	2021/12/16	2
324-00070	2021/12/17	1
324-00070	2021/12/20	2
324-00070	2021/12/21	3
324-00070	2021/12/23	1
324-00070	2021/12/28	1
324-00070	2021/12/29	1
324-00070	2022/01/03	2
324-00070	2022/01/04	4
324-00070	2022/01/05	1
324-00070	2022/01/06	1
324-00070	2022/01/07	1
324-00070	2022/01/10	2
324-00070	2022/01/12	1
324-00070	2022/01/13	2
324-00070	2022/01/15	1
324-00070	2022/01/17	2
324-00070	2022/01/19	2
324-00070	2022/01/20	4
324-00070	2022/01/22	1
324-00070	2022/01/24	1
324-00070	2022/01/26	1
324-00070	2022/01/27	1
324-00070	2022/01/28	2
324-00070	2022/01/31	1
324-00070	2022/02/02	1
324-00070	2022/02/03	4
324-00070	2022/02/04	1
324-00070	2022/02/08	2
324-00070	2022/02/09	3
324-00070	2022/02/10	1
324-00070	2022/02/11	1
324-00070	2022/02/14	1
324-00070	2022/02/16	2
324-00070	2022/02/18	1
